"","crid","incident_date","officer_id"
"1207",1078740,"01-Dec-2015  0:00",15
"1208",1078740,"01-Dec-2015  0:00",148
"1209",1078819,"09-Jan-2016  1:00",383
"1210",1078927,"05-Sep-2014  0:00",282
"1211",1078974,"17-Jan-2016  17:37",494
"1212",1078974,"17-Jan-2016  17:37",495
"1213",1078974,"17-Jan-2016  17:37",496
"1214",1078974,"17-Jan-2016  17:37",497
"1215",1078974,"17-Jan-2016  17:37",360
"1216",1078974,"17-Jan-2016  17:37",498
"1217",1078974,"17-Jan-2016  17:37",487
"1218",1078974,"17-Jan-2016  17:37",488
"1219",1078974,"17-Jan-2016  17:37",499
"1220",1078974,"17-Jan-2016  17:37",500
"1221",1078974,"17-Jan-2016  17:37",501
"1222",1078974,"17-Jan-2016  17:37",489
"1223",1078974,"17-Jan-2016  17:37",502
"1224",1078974,"17-Jan-2016  17:37",503
"1225",1078974,"17-Jan-2016  17:37",504
"1226",1078974,"17-Jan-2016  17:37",505
"1227",1079015,"16-May-2015  11:00",175
"1228",1079037,"12-Jan-2016  20:30",383
"1229",1079135,"05-Feb-2016  5:15",506
"1230",1079135,"05-Feb-2016  5:15",21
"1231",1079285,"17-Feb-2016  0:00",507
"1232",1079285,"17-Feb-2016  0:00",175
"1233",1079285,"17-Feb-2016  0:00",304
"1234",1079288,"24-Sep-2015  17:15",508
"1235",1079288,"24-Sep-2015  17:15",509
"1236",1079288,"24-Sep-2015  17:15",377
"1237",1079288,"24-Sep-2015  17:15",447
"1238",1079380,"23-Feb-2016  13:30",318
"1239",1079380,"23-Feb-2016  13:30",384
"1240",1079396,"01-Jan-2015  0:06",309
"1241",1079396,"01-Jan-2015  0:06",510
"1242",1079537,"02-Mar-2016  22:30",70
"1243",1079537,"02-Mar-2016  22:30",179
"1244",1079575,"08-Mar-2016  15:15",200
"1245",1079622,"11-Mar-2016  18:00",495
"1246",1079622,"11-Mar-2016  18:00",360
"1247",1079689,"13-Mar-2016  18:22",157
"1248",1079973,"11-Sep-2015  0:01",507
"1249",1079973,"11-Sep-2015  0:01",175
"1250",1079973,"11-Sep-2015  0:01",304
"1251",1080176,"19-Apr-2016  13:35",269
"1252",1080176,"19-Apr-2016  13:35",76
"1253",1080293,"27-Apr-2016  11:15",49
"1254",1080582,"27-Apr-2016  11:05",511
"1255",1080582,"27-Apr-2016  11:05",242
"1256",1080582,"27-Apr-2016  11:05",512
"1257",1080582,"27-Apr-2016  11:05",36
"1258",1080595,"19-May-2016  19:35",282
"1259",1080595,"19-May-2016  19:35",283
"1260",1080634,"21-May-2016  19:00",282
"1261",1080742,"29-May-2016  23:00",383
"1262",1080742,"29-May-2016  23:00",486
"1263",1080753,"20-Apr-2013  17:30",59
"1264",1080753,"20-Apr-2013  17:30",386
"1265",1081109,"11-Jun-2016  13:32",513
"1266",1081109,"11-Jun-2016  13:32",309
"1267",1081109,"11-Jun-2016  13:32",514
"1268",1081171,"30-Apr-2014  21:28",515
"1269",1081171,"30-Apr-2014  21:28",191
"1270",1081171,"30-Apr-2014  21:28",516
"1271",1081171,"30-Apr-2014  21:28",517
"1272",1081171,"30-Apr-2014  21:28",518
"1273",1081171,"30-Apr-2014  21:28",200
"1274",1081171,"30-Apr-2014  21:28",519
"1275",1081475,"20-Jul-2014  22:17",263
"1276",1081475,"20-Jul-2014  22:17",351
"1277",1081475,"20-Jul-2014  22:17",274
"1278",1081550,"22-Sep-2014  14:34",175
"1279",1081550,"22-Sep-2014  14:34",17
"1280",1082501,"02-Mar-2016  14:00",251
