crid,incident_date,beat_2012_geocoded,complaintcategory,finalfinding,officer_id
1027741,28-Jun-2009  14:00,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NS,867
1027741,28-Jun-2009  14:00,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NS,920
1027741,28-Jun-2009  14:00,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NS,665
1027741,28-Jun-2009  14:00,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NS,921
1027741,28-Jun-2009  14:00,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NS,922
1027747,26-May-2009  19:00,0511,04E-PRISONER'S PROPERTY - INVENTORY/RECEIPT,NAF,923
1027747,26-May-2009  19:00,0511,04E-PRISONER'S PROPERTY - INVENTORY/RECEIPT,NAF,924
1027783,28-Jun-2009  0:00,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,925
1027783,28-Jun-2009  0:00,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,926
1027785,29-Jun-2009  22:30,0722,"05P-EXCESSIVE FORCE - OFF DUTY (INCLUDES NEIGHBOR, TRAFFIC, TAV)",NS,702
1027785,29-Jun-2009  22:30,0722,"05P-EXCESSIVE FORCE - OFF DUTY (INCLUDES NEIGHBOR, TRAFFIC, TAV)",NS,674
1027805,22-Jun-2009  11:30,0913,10V-INVENTORY PROCEDURES,NAF,927
1027805,22-Jun-2009  11:30,0913,10V-INVENTORY PROCEDURES,NAF,928
1027808,30-Jun-2009  0:00,1423,07F-MISCELLANEOUS,NAF,321
1027823,01-Jul-2009  0:00,0925,"04H-PROPER CARE, INJURY/DEATH",NA,929
1027823,01-Jul-2009  0:00,0925,"04H-PROPER CARE, INJURY/DEATH",NA,930
1027823,01-Jul-2009  0:00,0925,"04H-PROPER CARE, INJURY/DEATH",NA,931
1027835,23-Jun-2009  0:00,1121,05A-ARRESTEE - DURING ARREST,NS,932
1027847,01-Jul-2009  0:00,0733,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NS,796
1027847,01-Jul-2009  0:00,0733,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NS,797
1027862,13-Feb-2009  2:45,0925,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NAF,933
1027862,13-Feb-2009  2:45,0925,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NAF,588
1027862,13-Feb-2009  2:45,0925,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NAF,236
1027862,13-Feb-2009  2:45,0925,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NAF,237
1027887,02-Jul-2009  19:00,0423,05A-ARRESTEE - DURING ARREST,NAF,934
1027889,03-Jul-2009  0:00,1112,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,EX,435
1027923,04-Jul-2009  0:00,2431,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",UN,935
1027923,04-Jul-2009  0:00,2431,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",UN,15
1027927,04-Jul-2009  0:00,,05K-DOMESTIC ALTERCATION/INCIDENT - OFF DUTY,NAF,936
1027933,03-Jul-2009  21:15,0113,04B-ARREST/IMPROPER,UN,283
1027939,04-Jul-2009  23:00,0511,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,923
1027939,04-Jul-2009  23:00,0511,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,924
1027978,06-Jul-2009  19:16,,"05P-EXCESSIVE FORCE - OFF DUTY (INCLUDES NEIGHBOR, TRAFFIC, TAV)",SU,937
1027978,06-Jul-2009  19:16,,05D-NO ARREST,EX,66
1027978,06-Jul-2009  19:16,,05D-NO ARREST,NS,723
1027983,28-Jun-2009  0:00,1935,05K-DOMESTIC ALTERCATION/INCIDENT - OFF DUTY,NAF,938
1028021,21-May-2009  0:00,,04E-PRISONER'S PROPERTY - INVENTORY/RECEIPT,NAF,181
1028027,06-Jul-2009  0:00,0523,05A-ARRESTEE - DURING ARREST,UN,923
1028027,06-Jul-2009  0:00,0523,05A-ARRESTEE - DURING ARREST,UN,924
1028028,08-Jul-2009  0:00,2533,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NS,579
1028028,08-Jul-2009  0:00,2533,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NS,289
1028028,08-Jul-2009  0:00,2533,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NS,582
1028031,09-Jul-2009  1:30,2534,07B-IMPROPER PROCESSING/REPORTING/PROCEDURES,SU,939
1028031,09-Jul-2009  1:30,2534,07B-IMPROPER PROCESSING/REPORTING/PROCEDURES,SU,363
1028032,09-Jul-2009  3:00,,05A-ARRESTEE - DURING ARREST,UN,174
1028032,09-Jul-2009  3:00,,05A-ARRESTEE - DURING ARREST,UN,588
1028033,08-Jul-2009  22:30,0434,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,191
1028033,08-Jul-2009  22:30,0434,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,559
1028033,08-Jul-2009  22:30,0434,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,469
1028056,09-Jul-2009  20:15,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,352
1028056,09-Jul-2009  20:15,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,355
1028056,09-Jul-2009  20:15,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,449
1028056,09-Jul-2009  20:15,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,940
1028056,09-Jul-2009  20:15,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,357
1028056,09-Jul-2009  20:15,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,941
1028056,09-Jul-2009  20:15,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,52
1028056,09-Jul-2009  20:15,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,593
1028056,09-Jul-2009  20:15,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,360
1028056,09-Jul-2009  20:15,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,361
1028056,09-Jul-2009  20:15,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,351
1028061,09-Jul-2009  20:10,0231,03G-MISCELLANEOUS,NAF,913
1028065,08-Jul-2009  18:00,0613,03G-MISCELLANEOUS,NAF,352
1028065,08-Jul-2009  18:00,0613,03G-MISCELLANEOUS,NAF,360
